zone_id,lat_grid,lon_grid,total_locations,avg_location_score,rescaled_score,restaurant_count,business_count,bus_stop_count,divvy_station_count,population_total_cell,zone_class_mode,geom,geojson,centroid
599,42,-87.82,39,27,44,26,8,5,0,1003986,B3-1,"POLYGON((-87.82 42, -87.81 42, -87.81 42.01, -87.82 42.01, -87.82 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.82, 42], [-87.81, 42], [-87.81, 42.01], [-87.82, 42.01], [-87.82, 42] ] ] } ",POINT(-87.8150000000062 42.0049999775402)
5,41.65,-87.6,8,29,47,0,3,5,0,85731,RS-3,"POLYGON((-87.6 41.65, -87.59 41.65, -87.59 41.66, -87.6 41.66, -87.6 41.65))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.65], [-87.59, 41.65], [-87.59, 41.66], [-87.6, 41.66], [-87.6, 41.65] ] ] } ",POINT(-87.5950000000187 41.6549999789547)
15,41.66,-87.57,2,26,42,1,1,0,0,25742,PMD 6,"POLYGON((-87.57 41.66, -87.56 41.66, -87.56 41.67, -87.57 41.67, -87.57 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.66], [-87.56, 41.66], [-87.56, 41.67], [-87.57, 41.67], [-87.57, 41.66] ] ] } ",POINT(-87.5649999999916 41.6649999789032)
312,41.84,-87.72,104,28,46,61,20,19,4,6964299,B3-2,"POLYGON((-87.72 41.84, -87.71 41.84, -87.71 41.85, -87.72 41.85, -87.72 41.84))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.84], [-87.71, 41.84], [-87.71, 41.85], [-87.72, 41.85], [-87.72, 41.84] ] ] } ",POINT(-87.7149999999976 41.8449999781778)
367,41.87,-87.62,65,48,72,38,7,15,5,1238355,DX-16,"POLYGON((-87.62 41.87, -87.61 41.87, -87.61 41.88, -87.62 41.88, -87.62 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.87], [-87.61, 41.87], [-87.61, 41.88], [-87.62, 41.88], [-87.62, 41.87] ] ] } ",POINT(-87.6149999999986 41.8749999780607)
396,41.89,-87.66,108,46,72,77,26,3,2,2563469,C1-2,"POLYGON((-87.66 41.89, -87.65 41.89, -87.65 41.9, -87.66 41.9, -87.66 41.89))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.89], [-87.65, 41.89], [-87.65, 41.9], [-87.66, 41.9], [-87.66, 41.89] ] ] } ",POINT(-87.6550000000071 41.89499997795)
424,41.91,-87.76,50,30,49,22,17,9,2,3502864,B3-1,"POLYGON((-87.76 41.91, -87.75 41.91, -87.75 41.92, -87.76 41.92, -87.76 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.91], [-87.75, 41.91], [-87.75, 41.92], [-87.76, 41.92], [-87.76, 41.91] ] ] } ",POINT(-87.7550000000014 41.9149999778916)
449,41.92,-87.7,147,40,67,101,22,21,3,10763607,C1-1,"POLYGON((-87.7 41.92, -87.69 41.92, -87.69 41.93, -87.7 41.93, -87.7 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.92], [-87.69, 41.92], [-87.69, 41.93], [-87.7, 41.93], [-87.7, 41.92] ] ] } ",POINT(-87.6949999999909 41.9249999778516)
469,41.93,-87.69,56,36,60,39,8,8,1,4154239,B3-2,"POLYGON((-87.69 41.93, -87.68 41.93, -87.68 41.94, -87.69 41.94, -87.69 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.93], [-87.68, 41.93], [-87.68, 41.94], [-87.69, 41.94], [-87.69, 41.93] ] ] } ",POINT(-87.6850000000222 41.9349999777595)
471,41.93,-87.67,84,38,63,52,16,13,3,4832616,B3-2,"POLYGON((-87.67 41.93, -87.66 41.93, -87.66 41.94, -87.67 41.94, -87.67 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.93], [-87.66, 41.93], [-87.66, 41.94], [-87.67, 41.94], [-87.67, 41.93] ] ] } ",POINT(-87.6650000000008 41.9349999777616)
534,41.96,-87.65,96,35,58,42,22,28,4,3560068,B3-3,"POLYGON((-87.65 41.96, -87.64 41.96, -87.64 41.97, -87.65 41.97, -87.65 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.96], [-87.64, 41.96], [-87.64, 41.97], [-87.65, 41.97], [-87.65, 41.96] ] ] } ",POINT(-87.6450000000183 41.964999977646)
554,41.97,-87.67,103,34,56,62,28,10,3,6274350,B3-2,"POLYGON((-87.67 41.97, -87.66 41.97, -87.66 41.98, -87.67 41.98, -87.67 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.97], [-87.66, 41.97], [-87.66, 41.98], [-87.67, 41.98], [-87.67, 41.97] ] ] } ",POINT(-87.665000000029 41.9749999776395)
575,41.98,-87.68,29,40,67,14,7,5,3,1578351,B1-2,"POLYGON((-87.68 41.98, -87.67 41.98, -87.67 41.99, -87.68 41.99, -87.68 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.98], [-87.67, 41.98], [-87.67, 41.99], [-87.68, 41.99], [-87.68, 41.98] ] ] } ",POINT(-87.6749999999731 41.9849999775972)
105,41.73,-87.65,7,37,61,1,5,0,1,408576,RS-2,"POLYGON((-87.65 41.73, -87.64 41.73, -87.64 41.74, -87.65 41.74, -87.65 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.73], [-87.64, 41.73], [-87.64, 41.74], [-87.65, 41.74], [-87.65, 41.73] ] ] } ",POINT(-87.6450000000198 41.7349999785898)
182,41.77,-87.73,8,29,47,4,3,0,1,782950,C1-1,"POLYGON((-87.73 41.77, -87.72 41.77, -87.72 41.78, -87.73 41.78, -87.73 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.77], [-87.72, 41.77], [-87.72, 41.78], [-87.73, 41.78], [-87.73, 41.77] ] ] } ",POINT(-87.7249999999666 41.7749999785002)
222,41.78,-87.58,2,24,39,1,0,0,1,46024,POS-1,"POLYGON((-87.58 41.78, -87.57 41.78, -87.57 41.79, -87.58 41.79, -87.58 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.58, 41.78], [-87.57, 41.78], [-87.57, 41.79], [-87.58, 41.79], [-87.58, 41.78] ] ] } ",POINT(-87.5749999999823 41.7849999784051)
239,41.79,-87.64,25,26,42,9,5,9,2,666212,B3-2,"POLYGON((-87.64 41.79, -87.63 41.79, -87.63 41.8, -87.64 41.8, -87.64 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.79], [-87.63, 41.79], [-87.63, 41.8], [-87.64, 41.8], [-87.64, 41.79] ] ] } ",POINT(-87.6349999999907 41.7949999784014)
272,41.81,-87.7,60,31,51,30,17,10,3,4278833,B3-2,"POLYGON((-87.7 41.81, -87.69 41.81, -87.69 41.82, -87.7 41.82, -87.7 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.81], [-87.69, 41.81], [-87.69, 41.82], [-87.7, 41.82], [-87.7, 41.81] ] ] } ",POINT(-87.6949999999886 41.8149999782876)
355,41.87,-87.74,35,26,42,12,8,15,0,861808,M1-2,"POLYGON((-87.74 41.87, -87.73 41.87, -87.73 41.88, -87.74 41.88, -87.74 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.87], [-87.73, 41.87], [-87.73, 41.88], [-87.74, 41.88], [-87.74, 41.87] ] ] } ",POINT(-87.7349999999983 41.8749999780662)
492,41.94,-87.68,73,35,58,48,11,10,4,5325875,B1-2,"POLYGON((-87.68 41.94, -87.67 41.94, -87.67 41.95, -87.68 41.95, -87.68 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.94], [-87.67, 41.94], [-87.67, 41.95], [-87.68, 41.95], [-87.68, 41.94] ] ] } ",POINT(-87.6749999999821 41.9449999778187)
503,41.95,-87.78,52,30,49,22,15,14,1,2811815,B3-1,"POLYGON((-87.78 41.95, -87.77 41.95, -87.77 41.96, -87.78 41.96, -87.78 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.95], [-87.77, 41.95], [-87.77, 41.96], [-87.78, 41.96], [-87.78, 41.95] ] ] } ",POINT(-87.7750000000089 41.954999977681)
555,41.97,-87.66,212,37,61,140,55,14,3,13524710,B3-3,"POLYGON((-87.66 41.97, -87.65 41.97, -87.65 41.98, -87.66 41.98, -87.66 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.97], [-87.65, 41.97], [-87.65, 41.98], [-87.66, 41.98], [-87.66, 41.97] ] ] } ",POINT(-87.6549999999919 41.9749999776407)
589,41.99,-87.74,7,31,51,0,3,4,0,83961,RS-1,"POLYGON((-87.74 41.99, -87.73 41.99, -87.73 42, -87.74 42, -87.74 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.99], [-87.73, 41.99], [-87.73, 42], [-87.74, 42], [-87.74, 41.99] ] ] } ",POINT(-87.7350000000093 41.9949999774925)
82,41.71,-87.56,28,22,39,9,1,18,0,825340,C1-1,"POLYGON((-87.56 41.71, -87.55 41.71, -87.55 41.72, -87.56 41.72, -87.56 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.71], [-87.55, 41.71], [-87.55, 41.72], [-87.56, 41.72], [-87.56, 41.71] ] ] } ",POINT(-87.5550000000296 41.7149999786646)
149,41.75,-87.63,45,26,42,13,14,17,1,1838592,C1-1,"POLYGON((-87.63 41.75, -87.62 41.75, -87.62 41.76, -87.63 41.76, -87.63 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.75], [-87.62, 41.75], [-87.62, 41.76], [-87.63, 41.76], [-87.63, 41.75] ] ] } ",POINT(-87.6250000000033 41.7549999785267)
189,41.77,-87.66,40,25,40,14,17,8,1,998293,B3-2,"POLYGON((-87.66 41.77, -87.65 41.77, -87.65 41.78, -87.66 41.78, -87.66 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.77], [-87.65, 41.77], [-87.65, 41.78], [-87.66, 41.78], [-87.66, 41.77] ] ] } ",POINT(-87.6550000000048 41.7749999784936)
202,41.78,-87.78,25,27,44,11,5,9,0,940752,B3-1,"POLYGON((-87.78 41.78, -87.77 41.78, -87.77 41.79, -87.78 41.79, -87.78 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.78], [-87.77, 41.78], [-87.77, 41.79], [-87.78, 41.79], [-87.78, 41.78] ] ] } ",POINT(-87.7750000000063 41.7849999783987)
255,41.8,-87.69,46,30,49,26,11,8,1,3368443,B3-1,"POLYGON((-87.69 41.8, -87.68 41.8, -87.68 41.81, -87.69 41.81, -87.69 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.8], [-87.68, 41.8], [-87.68, 41.81], [-87.69, 41.81], [-87.69, 41.8] ] ] } ",POINT(-87.685000000002 41.8049999783567)
315,41.84,-87.69,20,30,49,5,4,8,3,712845,PD 151,"POLYGON((-87.69 41.84, -87.68 41.84, -87.68 41.85, -87.69 41.85, -87.69 41.84))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.84], [-87.68, 41.84], [-87.68, 41.85], [-87.69, 41.85], [-87.69, 41.84] ] ] } ",POINT(-87.6850000000249 41.8449999781735)
371,41.88,-87.75,75,29,47,21,34,19,1,2624160,B3-2,"POLYGON((-87.75 41.88, -87.74 41.88, -87.74 41.89, -87.75 41.89, -87.75 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.88], [-87.74, 41.88], [-87.74, 41.89], [-87.75, 41.89], [-87.75, 41.88] ] ] } ",POINT(-87.7450000000425 41.8849999780229)
448,41.92,-87.71,112,41,68,69,25,15,3,8225846,B3-1,"POLYGON((-87.71 41.92, -87.7 41.92, -87.7 41.93, -87.71 41.93, -87.71 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.92], [-87.7, 41.92], [-87.7, 41.93], [-87.71, 41.93], [-87.71, 41.92] ] ] } ",POINT(-87.7049999999904 41.924999977844)
516,41.95,-87.65,213,39,65,123,41,33,16,9135726,B3-2,"POLYGON((-87.65 41.95, -87.64 41.95, -87.64 41.96, -87.65 41.96, -87.65 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.95], [-87.64, 41.95], [-87.64, 41.96], [-87.65, 41.96], [-87.65, 41.95] ] ] } ",POINT(-87.6450000000327 41.9549999776842)
32,41.68,-87.62,32,25,40,10,14,7,1,1601376,B3-1,"POLYGON((-87.62 41.68, -87.61 41.68, -87.61 41.69, -87.62 41.69, -87.62 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.68], [-87.61, 41.68], [-87.61, 41.69], [-87.62, 41.69], [-87.62, 41.68] ] ] } ",POINT(-87.6150000000018 41.6849999788342)
95,41.72,-87.59,10,22,39,2,1,7,0,231792,M1-1,"POLYGON((-87.59 41.72, -87.58 41.72, -87.58 41.73, -87.59 41.73, -87.59 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.59, 41.72], [-87.58, 41.72], [-87.58, 41.73], [-87.59, 41.73], [-87.59, 41.72] ] ] } ",POINT(-87.5849999999999 41.7249999787129)
101,41.72,-87.53,2,41,68,0,2,0,0,165068,RS-3,"POLYGON((-87.53 41.72, -87.52 41.72, -87.52 41.73, -87.53 41.73, -87.53 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.53, 41.72], [-87.52, 41.72], [-87.52, 41.73], [-87.53, 41.73], [-87.53, 41.72] ] ] } ",POINT(-87.5249999999859 41.724999978706)
114,41.73,-87.56,17,27,44,1,7,8,1,660272,RS-3,"POLYGON((-87.56 41.73, -87.55 41.73, -87.55 41.74, -87.56 41.74, -87.56 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.73], [-87.55, 41.73], [-87.55, 41.74], [-87.56, 41.74], [-87.56, 41.73] ] ] } ",POINT(-87.555000000011 41.7349999785929)
203,41.78,-87.77,35,27,44,19,4,12,0,1352331,B1-1,"POLYGON((-87.77 41.78, -87.76 41.78, -87.76 41.79, -87.77 41.79, -87.77 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.78], [-87.76, 41.78], [-87.76, 41.79], [-87.77, 41.79], [-87.77, 41.78] ] ] } ",POINT(-87.7649999999959 41.7849999783936)
231,41.79,-87.72,62,28,46,30,15,14,3,4741896,B1-1,"POLYGON((-87.72 41.79, -87.71 41.79, -87.71 41.8, -87.72 41.8, -87.72 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.79], [-87.71, 41.79], [-87.71, 41.8], [-87.72, 41.8], [-87.72, 41.79] ] ] } ",POINT(-87.7149999999836 41.7949999783873)
249,41.8,-87.75,18,31,51,10,3,4,1,764361,M2-1,"POLYGON((-87.75 41.8, -87.74 41.8, -87.74 41.81, -87.75 41.81, -87.75 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.8], [-87.74, 41.8], [-87.74, 41.81], [-87.75, 41.81], [-87.75, 41.8] ] ] } ",POINT(-87.7450000000188 41.804999978367)
264,41.8,-87.6,38,31,51,19,8,9,2,1139874,B3-2,"POLYGON((-87.6 41.8, -87.59 41.8, -87.59 41.81, -87.6 41.81, -87.6 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.8], [-87.59, 41.8], [-87.59, 41.81], [-87.6, 41.81], [-87.6, 41.8] ] ] } ",POINT(-87.5949999999848 41.804999978367)
405,41.9,-87.75,48,27,44,15,21,10,2,2275848,B3-1,"POLYGON((-87.75 41.9, -87.74 41.9, -87.74 41.91, -87.75 41.91, -87.75 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.9], [-87.74, 41.9], [-87.74, 41.91], [-87.75, 41.91], [-87.75, 41.9] ] ] } ",POINT(-87.7450000000012 41.904999977895)
501,41.95,-87.8,32,27,44,13,10,8,1,1747885,B3-1,"POLYGON((-87.8 41.95, -87.79 41.95, -87.79 41.96, -87.8 41.96, -87.8 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.8, 41.95], [-87.79, 41.95], [-87.79, 41.96], [-87.8, 41.96], [-87.8, 41.95] ] ] } ",POINT(-87.7950000000276 41.9549999776822)
521,41.96,-87.78,24,28,46,1,12,10,1,950633,B3-1,"POLYGON((-87.78 41.96, -87.77 41.96, -87.77 41.97, -87.78 41.97, -87.78 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.96], [-87.77, 41.96], [-87.77, 41.97], [-87.78, 41.97], [-87.78, 41.96] ] ] } ",POINT(-87.7749999999959 41.9649999776615)
541,41.97,-87.8,1,42,70,0,1,0,0,27579,RS-2,"POLYGON((-87.8 41.97, -87.79 41.97, -87.79 41.98, -87.8 41.98, -87.8 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.8, 41.97], [-87.79, 41.97], [-87.79, 41.98], [-87.8, 41.98], [-87.8, 41.97] ] ] } ",POINT(-87.7950000000165 41.9749999776443)
560,41.98,-87.83,1,42,70,0,1,0,0,29529,RS-2,"POLYGON((-87.83 41.98, -87.82 41.98, -87.82 41.99, -87.83 41.99, -87.83 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.83, 41.98], [-87.82, 41.98], [-87.82, 41.99], [-87.83, 41.99], [-87.83, 41.98] ] ] } ",POINT(-87.8250000000179 41.9849999775957)
108,41.73,-87.62,9,26,42,0,4,5,0,245032,RS-3,"POLYGON((-87.62 41.73, -87.61 41.73, -87.61 41.74, -87.62 41.74, -87.62 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.73], [-87.61, 41.73], [-87.61, 41.74], [-87.62, 41.74], [-87.62, 41.73] ] ] } ",POINT(-87.6149999999802 41.7349999786)
351,41.86,-87.61,3,31,51,1,0,1,1,27519,PD 778,"POLYGON((-87.61 41.86, -87.6 41.86, -87.6 41.87, -87.61 41.87, -87.61 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.86], [-87.6, 41.86], [-87.6, 41.87], [-87.61, 41.87], [-87.61, 41.86] ] ] } ",POINT(-87.605000000028 41.8649999780538)
406,41.9,-87.74,34,27,44,26,1,7,0,1706886,PMD 9,"POLYGON((-87.74 41.9, -87.73 41.9, -87.73 41.91, -87.74 41.91, -87.74 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.9], [-87.73, 41.9], [-87.73, 41.91], [-87.74, 41.91], [-87.74, 41.9] ] ] } ",POINT(-87.7349999999931 41.9049999779005)
468,41.93,-87.7,97,38,63,75,11,9,2,7539546,B3-1,"POLYGON((-87.7 41.93, -87.69 41.93, -87.69 41.94, -87.7 41.94, -87.7 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.93], [-87.69, 41.93], [-87.69, 41.94], [-87.7, 41.94], [-87.7, 41.93] ] ] } ",POINT(-87.694999999991 41.9349999777673)
520,41.96,-87.79,17,24,39,4,2,10,1,455970,PD 449,"POLYGON((-87.79 41.96, -87.78 41.96, -87.78 41.97, -87.79 41.97, -87.79 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.96], [-87.78, 41.96], [-87.78, 41.97], [-87.79, 41.97], [-87.79, 41.96] ] ] } ",POINT(-87.7849999999977 41.9649999776501)
564,41.98,-87.79,27,28,46,8,6,13,0,685706,B3-1,"POLYGON((-87.79 41.98, -87.78 41.98, -87.78 41.99, -87.79 41.99, -87.79 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.98], [-87.78, 41.98], [-87.78, 41.99], [-87.79, 41.99], [-87.79, 41.98] ] ] } ",POINT(-87.7850000000371 41.9849999775943)
596,41.99,-87.67,62,35,58,31,14,15,2,1945890,B3-2,"POLYGON((-87.67 41.99, -87.66 41.99, -87.66 42, -87.67 42, -87.67 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.99], [-87.66, 41.99], [-87.66, 42], [-87.67, 42], [-87.67, 41.99] ] ] } ",POINT(-87.6649999999815 41.9949999774854)
624,42.02,-87.81,8,33,54,4,4,0,0,236232,B3-1,"POLYGON((-87.81 42.02, -87.8 42.02, -87.8 42.03, -87.81 42.03, -87.81 42.02))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 42.02], [-87.8, 42.02], [-87.8, 42.03], [-87.81, 42.03], [-87.81, 42.02] ] ] } ",POINT(-87.8049999999672 42.0249999773856)
11,41.66,-87.62,5,22,39,1,0,3,1,66724,B3-1,"POLYGON((-87.62 41.66, -87.61 41.66, -87.61 41.67, -87.62 41.67, -87.62 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.66], [-87.61, 41.66], [-87.61, 41.67], [-87.62, 41.67], [-87.62, 41.66] ] ] } ",POINT(-87.6150000000066 41.6649999789216)
24,41.67,-87.56,3,24,39,2,0,0,1,25742,M2-2,"POLYGON((-87.56 41.67, -87.55 41.67, -87.55 41.68, -87.56 41.68, -87.56 41.67))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.67], [-87.55, 41.67], [-87.55, 41.68], [-87.56, 41.68], [-87.56, 41.67] ] ] } ",POINT(-87.5550000000289 41.6749999788315)
128,41.74,-87.63,44,24,39,21,8,14,1,1974784,PD 425,"POLYGON((-87.63 41.74, -87.62 41.74, -87.62 41.75, -87.63 41.75, -87.63 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.74], [-87.62, 41.74], [-87.62, 41.75], [-87.63, 41.75], [-87.63, 41.74] ] ] } ",POINT(-87.6249999999908 41.7449999786089)
195,41.77,-87.6,15,27,44,2,1,11,1,169970,RT-4,"POLYGON((-87.6 41.77, -87.59 41.77, -87.59 41.78, -87.6 41.78, -87.6 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.77], [-87.59, 41.77], [-87.59, 41.78], [-87.6, 41.78], [-87.6, 41.77] ] ] } ",POINT(-87.5950000000142 41.7749999785)
254,41.8,-87.7,51,29,47,30,8,10,3,3459482,B3-1,"POLYGON((-87.7 41.8, -87.69 41.8, -87.69 41.81, -87.7 41.81, -87.7 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.8], [-87.69, 41.8], [-87.69, 41.81], [-87.7, 41.81], [-87.7, 41.8] ] ] } ",POINT(-87.6949999999898 41.8049999783537)
262,41.8,-87.62,42,36,60,21,10,10,1,1288453,B3-3,"POLYGON((-87.62 41.8, -87.61 41.8, -87.61 41.81, -87.62 41.81, -87.62 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.8], [-87.61, 41.8], [-87.61, 41.81], [-87.62, 41.81], [-87.62, 41.8] ] ] } ",POINT(-87.6149999999943 41.8049999783644)
304,41.83,-87.66,23,31,51,14,5,3,1,1221535,PMD 8,"POLYGON((-87.66 41.83, -87.65 41.83, -87.65 41.84, -87.66 41.84, -87.66 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.83], [-87.65, 41.83], [-87.65, 41.84], [-87.66, 41.84], [-87.66, 41.83] ] ] } ",POINT(-87.654999999998 41.834999978274)
324,41.85,-87.74,3,27,44,0,1,2,0,85979,M2-2,"POLYGON((-87.74 41.85, -87.73 41.85, -87.73 41.86, -87.74 41.86, -87.74 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.85], [-87.73, 41.85], [-87.73, 41.86], [-87.74, 41.86], [-87.74, 41.85] ] ] } ",POINT(-87.7349999999902 41.8549999781699)
440,41.92,-87.79,41,26,42,21,8,11,1,1485041,PD 127,"POLYGON((-87.79 41.92, -87.78 41.92, -87.78 41.93, -87.79 41.93, -87.79 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.92], [-87.78, 41.92], [-87.78, 41.93], [-87.79, 41.93], [-87.79, 41.92] ] ] } ",POINT(-87.7850000000194 41.924999977855)
533,41.96,-87.66,43,36,60,23,15,4,1,2570762,B3-3,"POLYGON((-87.66 41.96, -87.65 41.96, -87.65 41.97, -87.66 41.97, -87.66 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.96], [-87.65, 41.96], [-87.65, 41.97], [-87.66, 41.97], [-87.66, 41.96] ] ] } ",POINT(-87.6549999999927 41.9649999776389)
602,42,-87.79,26,26,42,15,5,5,1,572076,B3-1,"POLYGON((-87.79 42, -87.78 42, -87.78 42.01, -87.79 42.01, -87.79 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 42], [-87.78, 42], [-87.78, 42.01], [-87.79, 42.01], [-87.79, 42] ] ] } ",POINT(-87.7850000000267 42.0049999775239)
67,41.71,-87.72,7,27,44,2,2,2,1,115216,RT-4,"POLYGON((-87.72 41.71, -87.71 41.71, -87.71 41.72, -87.72 41.72, -87.72 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.71], [-87.71, 41.71], [-87.71, 41.72], [-87.72, 41.72], [-87.72, 41.71] ] ] } ",POINT(-87.7150000000248 41.7149999786764)
100,41.72,-87.54,23,25,40,10,5,6,2,1238010,B3-1,"POLYGON((-87.54 41.72, -87.53 41.72, -87.53 41.73, -87.54 41.73, -87.54 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.54, 41.72], [-87.53, 41.72], [-87.53, 41.73], [-87.54, 41.73], [-87.54, 41.72] ] ] } ",POINT(-87.5349999999745 41.7249999787012)
157,41.75,-87.55,32,28,46,7,15,9,1,1523668,C1-2,"POLYGON((-87.55 41.75, -87.54 41.75, -87.54 41.76, -87.55 41.76, -87.55 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.55, 41.75], [-87.54, 41.75], [-87.54, 41.76], [-87.55, 41.76], [-87.55, 41.75] ] ] } ",POINT(-87.5449999999954 41.7549999785272)
170,41.76,-87.62,70,25,40,39,18,12,1,3491706,B1-1,"POLYGON((-87.62 41.76, -87.61 41.76, -87.61 41.77, -87.62 41.77, -87.62 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.76], [-87.61, 41.76], [-87.61, 41.77], [-87.62, 41.77], [-87.62, 41.76] ] ] } ",POINT(-87.6150000000222 41.7649999785226)
204,41.78,-87.76,22,28,46,12,5,5,0,999549,B1-1,"POLYGON((-87.76 41.78, -87.75 41.78, -87.75 41.79, -87.76 41.79, -87.76 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.78], [-87.75, 41.78], [-87.75, 41.79], [-87.76, 41.79], [-87.76, 41.78] ] ] } ",POINT(-87.7549999999815 41.7849999784001)
223,41.78,-87.57,6,33,54,3,1,2,0,186956,POS-1,"POLYGON((-87.57 41.78, -87.56 41.78, -87.56 41.79, -87.57 41.79, -87.57 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.78], [-87.56, 41.78], [-87.56, 41.79], [-87.57, 41.79], [-87.57, 41.78] ] ] } ",POINT(-87.5649999999929 41.7849999784041)
